LaborID,EmployeeID,JobNum,OperSeq,WorkCenterID,Machine,ClockIn,ClockOut,LaborHrs,SetupHrs,RunHrs,IndirectCode,Shift,Comment
L0003981,EMP0014,J26-00996,10,WC-PREP,,2026-01-14T05:50:01.696375+00:00,2026-01-14T06:05:59.085931+00:00,1.76,0.13,1.76,,A,
L0003982,EMP0005,J26-00996,20,WC003,104 DOOSAN DNM6700,2026-01-14T09:52:16+00:00,2026-01-14T10:43:52+00:00,0.86,0.86,0.0,,B,Setup & fixture
L0003983,EMP0015,J26-00996,20,WC003,104 DOOSAN DNM6700,2026-01-14T10:43:52+00:00,2026-01-14T11:32:44+00:00,0.79,0.0,0.62,,C,Run production
L0003984,EMP0002,J26-00996,30,WC-INSP,,2026-01-14T13:09:28.809120+00:00,2026-01-14T14:33:30.967099+00:00,0.78,0.0,1.92,,B,Pack & label
L0003985,EMP0014,J26-00997,10,WC-PREP,,2026-01-14T04:37:11.467752+00:00,2026-01-14T05:33:33.557433+00:00,0.88,0.35,1.68,,A,Cut stock
L0003986,EMP0015,J26-00997,20,WC001,102 HAAS VF4,2026-01-14T10:08:57+00:00,2026-01-14T10:45:33+00:00,0.61,0.61,0.0,,C,Tool touch-off
L0003987,EMP0006,J26-00997,20,WC001,102 HAAS VF4,2026-01-14T10:45:33+00:00,,1.02,0.0,0.9,,A,Run production
L0003988,EMP0006,J26-00997,30,WC-INSP,,2026-01-14T22:47:56.854708+00:00,,2.32,0.0,0.71,,A,Pack & label
L0003989,EMP0008,J26-00998,10,WC-PREP,,2026-01-14T07:51:54.505605+00:00,2026-01-14T08:02:36.521822+00:00,1.24,0.06,2.1,MATERIAL,A,
L0003990,EMP0001,J26-00998,20,WC010,66 DMU NLX 2500,2026-01-14T10:24:00+00:00,2026-01-14T10:48:00+00:00,0.4,0.4,0.0,,C,Setup & fixture
L0003991,EMP0009,J26-00998,20,WC010,66 DMU NLX 2500,2026-01-14T10:48:00+00:00,2026-01-14T10:58:09+00:00,0.71,0.0,0.15,,A,Run production
L0003992,EMP0014,J26-00998,30,WC-INSP,,2026-01-14T19:35:35.930450+00:00,2026-01-14T20:43:14.122525+00:00,1.8,0.0,2.05,INSPECT,A,Create CoC
L0003993,EMP0015,J26-00999,10,WC-PREP,,2026-01-14T09:25:06.306050+00:00,2026-01-14T10:45:37.310688+00:00,1.03,0.15,0.79,MATERIAL,C,
L0003994,EMP0013,J26-00999,20,WC002,103 HAAS VF4,2026-01-14T09:50:21+00:00,2026-01-14T11:00:33+00:00,1.17,1.17,0.0,,A,Tool touch-off
L0003995,EMP0012,J26-00999,20,WC002,103 HAAS VF4,2026-01-14T11:00:33+00:00,2026-01-14T11:29:07+00:00,0.75,0.0,0.44,,A,Run production
L0003996,EMP0012,J26-00999,30,WC-INSP,,2026-01-14T12:20:01.965092+00:00,2026-01-14T12:33:29.070407+00:00,2.04,0.0,0.42,,A,Final inspect
L0003997,EMP0012,J26-01000,10,WC-PREP,,2026-01-14T03:42:02.927864+00:00,2026-01-14T05:33:07.885835+00:00,2.21,0.11,1.55,,A,
L0003998,EMP0001,J26-01000,20,WC010,66 DMU NLX 2500,2026-01-14T10:46:22+00:00,2026-01-14T11:09:10+00:00,0.38,0.38,0.0,,C,Setup & fixture
L0003999,EMP0006,J26-01000,20,WC010,66 DMU NLX 2500,2026-01-14T11:09:10+00:00,,0.54,0.0,0.25,,A,Run production
L0004000,EMP0006,J26-01000,30,WC-INSP,,2026-01-14T22:39:01.671081+00:00,,2.63,0.0,1.27,,A,Pack & label
L0004001,EMP0011,J26-01001,10,WC-PREP,,2026-01-14T05:11:31.359706+00:00,2026-01-14T06:36:32.978815+00:00,1.27,0.27,1.67,,B,
L0004002,EMP0005,J26-01001,20,WC004,21 DOOSAN PUMA700,2026-01-14T10:10:12+00:00,2026-01-14T11:18:36+00:00,1.14,1.14,0.0,,B,Setup & fixture
L0004003,EMP0012,J26-01001,20,WC004,21 DOOSAN PUMA700,2026-01-14T11:18:36+00:00,2026-01-15T05:33:06+00:00,17.79,0.0,17.31,,A,Run production
L0004004,EMP0008,J26-01001,30,WC-INSP,,2026-01-15T07:52:22.071197+00:00,,1.96,0.0,1.95,,A,Final inspect
L0004005,EMP0009,J26-01002,10,WC-PREP,,2026-01-14T10:30:07.399913+00:00,2026-01-14T10:58:06.958325+00:00,0.84,0.18,1.56,MOVE,A,
L0004006,EMP0007,J26-01002,20,WC006,23 DOOSAN PUMA 700,2026-01-14T10:43:56+00:00,2026-01-14T11:21:08+00:00,0.62,0.62,0.0,,A,Setup & fixture
L0004007,EMP0001,J26-01002,20,WC006,23 DOOSAN PUMA 700,2026-01-14T11:21:08+00:00,2026-01-14T12:59:56+00:00,1.08,0.0,0.9,,C,Run production
L0004008,EMP0009,J26-01002,30,WC-INSP,,2026-01-14T22:43:50.777096+00:00,,2.48,0.0,0.4,,A,Final inspect
L0004009,EMP0004,J26-01003,10,WC-PREP,,2026-01-14T10:28:13.876175+00:00,2026-01-14T12:14:31.311574+00:00,2.05,0.2,1.33,,B,
L0004010,EMP0015,J26-01003,20,WC002,103 HAAS VF4,2026-01-14T10:21:22+00:00,2026-01-14T11:41:10+00:00,1.33,1.33,0.0,,C,Setup & fixture
L0004011,EMP0002,J26-01003,20,WC002,103 HAAS VF4,2026-01-14T11:41:10+00:00,,3.15,0.0,2.83,,B,Run production
L0004012,EMP0002,J26-01003,30,WC-INSP,,2026-01-14T18:31:39.491590+00:00,,1.04,0.0,2.97,,B,Pack & label
L0004013,EMP0014,J26-01004,10,WC-PREP,,2026-01-14T10:59:31.671009+00:00,2026-01-14T12:28:40.605112+00:00,1.13,0.38,1.78,,A,
L0004014,EMP0014,J26-01004,20,WC003,104 DOOSAN DNM6700,2026-01-14T11:09:19+00:00,2026-01-14T11:54:19+00:00,0.75,0.75,0.0,,A,Tool touch-off
L0004015,EMP0001,J26-01004,20,WC003,104 DOOSAN DNM6700,2026-01-14T11:54:19+00:00,,1.02,0.0,0.56,,C,Run production
L0004016,EMP0005,J26-01004,30,WC-INSP,,2026-01-14T15:40:04.259123+00:00,,1.06,0.0,2.73,,B,Pack & label
L0004017,EMP0014,J26-01005,10,WC-PREP,,2026-01-14T04:46:19.520628+00:00,2026-01-14T06:46:36.749314+00:00,0.9,0.38,1.92,,A,
L0004018,EMP0005,J26-01005,20,WC009,65 DMU NLX 2500,2026-01-14T11:43:52+00:00,2026-01-14T12:06:40+00:00,0.38,0.38,0.0,,B,Setup & fixture
L0004019,EMP0003,J26-01005,20,WC009,65 DMU NLX 2500,2026-01-14T12:06:40+00:00,,0.65,0.0,0.41,,B,Run production
L0004020,EMP0007,J26-01005,30,WC-INSP,,2026-01-14T23:56:41.073704+00:00,,2.93,0.0,0.76,,A,Pack & label
L0004021,EMP0007,J26-01006,10,WC-PREP,,2026-01-14T06:57:26.553222+00:00,2026-01-14T07:52:59.276777+00:00,1.88,0.08,0.75,MATERIAL,A,
L0004022,EMP0012,J26-01006,20,WC010,66 DMU NLX 2500,2026-01-14T10:47:02+00:00,2026-01-14T12:08:38+00:00,1.36,1.36,0.0,,A,Tool touch-off
L0004023,EMP0003,J26-01006,20,WC010,66 DMU NLX 2500,2026-01-14T12:08:38+00:00,2026-01-14T12:32:21+00:00,0.76,0.0,0.25,,B,Adjust offsets
L0004024,EMP0012,J26-01006,30,WC-INSP,,2026-01-14T13:53:41.504308+00:00,2026-01-14T14:52:49.168366+00:00,1.98,0.0,0.48,,A,Pack & label
L0004025,EMP0003,J26-01007,10,WC-PREP,,2026-01-14T11:15:23.897608+00:00,2026-01-14T13:27:36.418746+00:00,0.66,0.3,0.86,,B,Cut stock
L0004026,EMP0014,J26-01007,20,WC001,102 HAAS VF4,2026-01-14T12:06:16+00:00,2026-01-14T12:15:16+00:00,0.15,0.15,0.0,,A,Setup & fixture
L0004027,EMP0003,J26-01007,20,WC001,102 HAAS VF4,2026-01-14T12:15:16+00:00,2026-01-14T12:33:16+00:00,0.77,0.0,0.3,,B,Run production
L0004028,EMP0007,J26-01007,30,WC-INSP,,2026-01-14T12:51:03.825752+00:00,,1.92,0.0,2.28,,A,Final inspect
L0004029,EMP0006,J26-01008,10,WC-PREP,,2026-01-14T11:38:20.957594+00:00,2026-01-14T12:56:11.682491+00:00,1.27,0.22,1.16,,A,
L0004030,EMP0002,J26-01008,20,WC003,104 DOOSAN DNM6700,2026-01-14T12:30:50+00:00,2026-01-14T12:45:14+00:00,0.24,0.24,0.0,,B,Setup & fixture
L0004031,EMP0009,J26-01008,20,WC003,104 DOOSAN DNM6700,2026-01-14T12:45:14+00:00,2026-01-14T14:11:06+00:00,1.39,0.0,1.18,,A,Run production
L0004032,EMP0001,J26-01008,30,WC-INSP,,2026-01-14T21:35:34.510705+00:00,,2.56,0.0,1.36,,C,Pack & label
L0004033,EMP0011,J26-01009,10,WC-PREP,,2026-01-14T06:41:33.919713+00:00,2026-01-14T08:35:40.624646+00:00,0.95,0.15,0.92,MOVE,B,Cut stock
L0004034,EMP0003,J26-01009,20,WC001,102 HAAS VF4,2026-01-14T12:00:58+00:00,2026-01-14T12:45:22+00:00,0.74,0.74,0.0,,B,Program load
L0004035,EMP0002,J26-01009,20,WC001,102 HAAS VF4,2026-01-14T12:45:22+00:00,2026-01-14T14:10:53+00:00,1.65,0.0,1.13,,B,In-process check
L0004036,EMP0009,J26-01009,30,WC-INSP,,2026-01-14T17:54:32.242097+00:00,2026-01-14T19:46:14.796618+00:00,0.96,0.0,1.96,,A,Final inspect
L0004037,EMP0002,J26-01010,10,WC-PREP,,2026-01-14T11:38:01.853264+00:00,2026-01-14T12:37:46.348265+00:00,1.63,0.26,1.05,MOVE,B,Prep lot
L0004038,EMP0002,J26-01010,20,WC010,66 DMU NLX 2500,2026-01-14T12:30:05+00:00,2026-01-14T12:49:17+00:00,0.32,0.32,0.0,,B,Setup & fixture
L0004039,EMP0002,J26-01010,20,WC010,66 DMU NLX 2500,2026-01-14T12:49:17+00:00,2026-01-14T13:08:50+00:00,0.71,0.0,0.28,,B,Run production
L0004040,EMP0002,J26-01010,30,WC-INSP,,2026-01-14T19:41:59.557008+00:00,2026-01-14T20:41:49.946893+00:00,0.43,0.0,2.89,,B,Final inspect
L0004041,EMP0013,J26-01011,10,WC-PREP,,2026-01-14T06:34:54.786118+00:00,2026-01-14T08:46:44.816053+00:00,1.36,0.17,1.65,,A,Prep lot
L0004042,EMP0011,J26-01011,20,WC007,24 DOOSAN PUMA 3100L,2026-01-14T12:12:24+00:00,2026-01-14T13:16:00+00:00,1.06,1.06,0.0,,B,Setup & fixture
L0004043,EMP0015,J26-01011,20,WC007,24 DOOSAN PUMA 3100L,2026-01-14T13:16:00+00:00,,2.52,0.0,2.38,,C,Adjust offsets
L0004044,EMP0006,J26-01011,30,WC-INSP,,2026-01-14T21:41:44.351820+00:00,,1.78,0.0,2.6,INSPECT,A,Pack & label
L0004045,EMP0014,J26-01012,10,WC-PREP,,2026-01-14T12:17:55.721978+00:00,2026-01-14T13:41:17.644090+00:00,2.17,0.1,1.79,,A,Deburr edges
L0004046,EMP0013,J26-01012,20,WC006,23 DOOSAN PUMA 700,2026-01-14T12:14:49+00:00,2026-01-14T13:21:25+00:00,1.11,1.11,0.0,,A,Setup & fixture
L0004047,EMP0015,J26-01012,20,WC006,23 DOOSAN PUMA 700,2026-01-14T13:21:25+00:00,,0.53,0.0,0.3,,C,Run production
L0004048,EMP0012,J26-01012,30,WC-INSP,,2026-01-14T14:03:12.151198+00:00,,1.15,0.0,1.17,INSPECT,A,Pack & label
L0004049,EMP0006,J26-01013,10,WC-PREP,,2026-01-14T07:50:07.669457+00:00,2026-01-14T08:47:50.050433+00:00,0.63,0.03,1.76,,A,Prep lot
L0004050,EMP0006,J26-01013,20,WC008,41 DMU NLX2500,2026-01-14T12:01:03+00:00,2026-01-14T13:27:27+00:00,1.44,1.44,0.0,,A,Setup & fixture
L0004051,EMP0014,J26-01013,20,WC008,41 DMU NLX2500,2026-01-14T13:27:27+00:00,,0.68,0.0,0.3,,A,Run production
L0004052,EMP0006,J26-01013,30,WC-INSP,,2026-01-14T16:15:10.097458+00:00,,1.22,0.0,2.79,,A,Pack & label
L0004053,EMP0013,J26-01014,10,WC-PREP,,2026-01-14T12:25:44.055933+00:00,2026-01-14T14:12:06.571769+00:00,0.99,0.33,1.21,,A,Cut stock
L0004054,EMP0002,J26-01014,20,WC010,66 DMU NLX 2500,2026-01-14T12:35:59+00:00,2026-01-14T13:28:47+00:00,0.88,0.88,0.0,,B,Setup & fixture
L0004055,EMP0009,J26-01014,20,WC010,66 DMU NLX 2500,2026-01-14T13:28:47+00:00,,0.4,0.0,0.27,,A,In-process check
L0004056,EMP0008,J26-01014,30,WC-INSP,,2026-01-14T14:49:52.913726+00:00,,0.56,0.0,1.62,INSPECT,A,Pack & label
L0004057,EMP0015,J26-01015,10,WC-PREP,,2026-01-14T08:40:14.510212+00:00,2026-01-14T10:39:13.219869+00:00,0.95,0.12,1.93,,C,
L0004058,EMP0001,J26-01015,20,WC006,23 DOOSAN PUMA 700,2026-01-14T13:53:09+00:00,2026-01-14T14:12:57+00:00,0.33,0.33,0.0,,C,Tool touch-off
L0004059,EMP0014,J26-01015,20,WC006,23 DOOSAN PUMA 700,2026-01-14T14:12:57+00:00,2026-01-14T14:22:36+00:00,0.7,0.0,0.16,,A,Adjust offsets
L0004060,EMP0002,J26-01015,30,WC-INSP,,2026-01-14T20:44:02.598787+00:00,,0.47,0.0,2.64,,B,Final inspect
L0004061,EMP0014,J26-01016,10,WC-PREP,,2026-01-14T08:53:33.583863+00:00,2026-01-14T09:46:27.155462+00:00,1.86,0.18,0.77,,A,Deburr edges
L0004062,EMP0015,J26-01016,20,WC003,104 DOOSAN DNM6700,2026-01-14T13:15:42+00:00,2026-01-14T14:22:18+00:00,1.11,1.11,0.0,,C,Setup & fixture
L0004063,EMP0015,J26-01016,20,WC003,104 DOOSAN DNM6700,2026-01-14T14:22:18+00:00,2026-01-14T15:50:55+00:00,1.59,0.0,1.18,,C,Run production
L0004064,EMP0009,J26-01016,30,WC-INSP,,2026-01-14T19:28:43.441976+00:00,2026-01-14T21:46:00.102992+00:00,0.83,0.0,1.84,,A,Create CoC
L0004065,EMP0009,J26-01017,10,WC-PREP,,2026-01-14T07:28:39.341060+00:00,2026-01-14T08:34:14.458911+00:00,1.24,0.11,0.9,MATERIAL,A,Deburr edges
L0004066,EMP0012,J26-01017,20,WC001,102 HAAS VF4,2026-01-14T13:12:14+00:00,2026-01-14T14:39:50+00:00,1.46,1.46,0.0,,A,Setup & fixture
L0004067,EMP0012,J26-01017,20,WC001,102 HAAS VF4,2026-01-14T14:39:50+00:00,2026-01-14T16:25:33+00:00,1.6,0.0,1.27,,A,Run production
L0004068,EMP0005,J26-01017,30,WC-INSP,,2026-01-14T21:13:50.722812+00:00,,2.52,0.0,0.89,INSPECT,B,Pack & label
L0004069,EMP0014,J26-01018,10,WC-PREP,,2026-01-14T14:15:47.605336+00:00,2026-01-14T15:41:20.101889+00:00,1.39,0.35,1.36,,A,
L0004070,EMP0010,J26-01018,20,WC006,23 DOOSAN PUMA 700,2026-01-14T14:33:11+00:00,2026-01-14T15:07:23+00:00,0.57,0.57,0.0,,A,Tool touch-off
L0004071,EMP0003,J26-01018,20,WC006,23 DOOSAN PUMA 700,2026-01-14T15:07:23+00:00,,0.7,0.0,0.49,,B,In-process check
L0004072,EMP0015,J26-01018,30,WC-INSP,,2026-01-15T01:30:01.226685+00:00,,2.77,0.0,0.63,INSPECT,C,Final inspect
L0004073,EMP0013,J26-01019,10,WC-PREP,,2026-01-14T13:40:16.488727+00:00,2026-01-14T14:00:30.929122+00:00,1.38,0.12,0.95,,A,Cut stock
L0004074,EMP0004,J26-01019,20,WC008,41 DMU NLX2500,2026-01-14T14:50:28+00:00,2026-01-14T15:25:52+00:00,0.59,0.59,0.0,,B,Tool touch-off
L0004075,EMP0007,J26-01019,20,WC008,41 DMU NLX2500,2026-01-14T15:25:52+00:00,,1.75,0.0,1.18,,A,Run production
L0004076,EMP0009,J26-01019,30,WC-INSP,,2026-01-15T00:23:44.104604+00:00,,2.22,0.0,0.52,,A,Pack & label
L0004077,EMP0001,J26-01020,10,WC-PREP,,2026-01-14T09:23:50.272582+00:00,2026-01-14T10:24:00.539382+00:00,1.81,0.25,1.6,,C,
L0004078,EMP0004,J26-01020,20,WC005,22 DMU NLX 2500 old,2026-01-14T14:16:50+00:00,2026-01-14T15:30:38+00:00,1.23,1.23,0.0,,B,Tool touch-off
L0004079,EMP0007,J26-01020,20,WC005,22 DMU NLX 2500 old,2026-01-14T15:30:38+00:00,2026-01-14T15:41:56+00:00,0.48,0.0,0.13,,A,Run production
L0004080,EMP0009,J26-01020,30,WC-INSP,,2026-01-14T20:06:19.216120+00:00,,2.45,0.0,0.69,,A,Pack & label
L0004081,EMP0007,J26-01021,10,WC-PREP,,2026-01-14T09:39:20.669284+00:00,2026-01-14T10:38:33.100484+00:00,0.79,0.29,1.87,,A,
L0004082,EMP0007,J26-01021,20,WC006,23 DOOSAN PUMA 700,2026-01-14T15:49:20+00:00,2026-01-14T16:04:20+00:00,0.25,0.25,0.0,,A,Tool touch-off
L0004083,EMP0002,J26-01021,20,WC006,23 DOOSAN PUMA 700,2026-01-14T16:04:20+00:00,2026-01-14T16:16:03+00:00,0.3,0.0,0.14,,B,Run production
L0004084,EMP0006,J26-01021,30,WC-INSP,,2026-01-14T21:24:00.920224+00:00,2026-01-14T22:33:05.739473+00:00,2.4,0.0,0.89,INSPECT,A,Pack & label
L0004085,EMP0007,J26-01022,10,WC-PREP,,2026-01-14T14:12:26.248920+00:00,2026-01-14T14:46:50.104128+00:00,2.34,0.1,1.57,,A,
L0004086,EMP0003,J26-01022,20,WC003,104 DOOSAN DNM6700,2026-01-14T15:27:48+00:00,2026-01-14T16:05:00+00:00,0.62,0.62,0.0,,B,Setup & fixture
L0004087,EMP0012,J26-01022,20,WC003,104 DOOSAN DNM6700,2026-01-14T16:05:00+00:00,,0.83,0.0,0.51,,A,Run production
L0004088,EMP0007,J26-01022,30,WC-INSP,,2026-01-14T19:24:05.646907+00:00,,2.19,0.0,1.99,,A,Final inspect
L0004089,EMP0007,J26-01023,10,WC-PREP,,2026-01-14T11:38:17.802402+00:00,2026-01-14T12:00:45.965218+00:00,1.85,0.0,1.74,,A,
L0004090,EMP0009,J26-01023,20,WC007,24 DOOSAN PUMA 3100L,2026-01-14T15:25:13+00:00,2026-01-14T16:07:13+00:00,0.7,0.7,0.0,,A,Program load
L0004091,EMP0001,J26-01023,20,WC007,24 DOOSAN PUMA 3100L,2026-01-14T16:07:13+00:00,,2.78,0.0,2.46,,C,Run production
L0004092,EMP0003,J26-01023,30,WC-INSP,,2026-01-15T00:59:59.894887+00:00,,1.38,0.0,0.75,,B,Final inspect
L0004093,EMP0010,J26-01024,10,WC-PREP,,2026-01-14T12:11:13.677527+00:00,2026-01-14T13:12:41.570728+00:00,2.11,0.02,1.57,,A,
L0004094,EMP0002,J26-01024,20,WC010,66 DMU NLX 2500,2026-01-14T15:29:55+00:00,2026-01-14T16:15:31+00:00,0.76,0.76,0.0,,B,Tool touch-off
L0004095,EMP0012,J26-01024,20,WC010,66 DMU NLX 2500,2026-01-14T16:15:31+00:00,2026-01-14T19:21:24+00:00,2.28,0.0,1.92,,A,In-process check
L0004096,EMP0006,J26-01024,30,WC-INSP,,2026-01-14T22:51:39.299747+00:00,2026-01-14T23:55:50.879992+00:00,0.6,0.0,1.5,INSPECT,A,Pack & label
L0004097,EMP0002,J26-01025,10,WC-PREP,,2026-01-14T14:58:04.536522+00:00,2026-01-14T16:39:17.852052+00:00,0.98,0.01,1.93,,B,
L0004098,EMP0013,J26-01025,20,WC005,22 DMU NLX 2500 old,2026-01-14T15:10:57+00:00,2026-01-14T16:18:09+00:00,1.12,1.12,0.0,,A,Program load
L0004099,EMP0015,J26-01025,20,WC005,22 DMU NLX 2500 old,2026-01-14T16:18:09+00:00,2026-01-14T21:54:13+00:00,4.65,0.0,4.21,,C,Run production
L0004100,EMP0001,J26-01025,30,WC-INSP,,2026-01-15T07:07:25.015887+00:00,,1.15,0.0,2.1,,C,Pack & label
L0004101,EMP0008,J26-01026,10,WC-PREP,,2026-01-14T12:25:01.128883+00:00,2026-01-14T13:16:18.252193+00:00,2.24,0.3,1.74,,A,Deburr edges
L0004102,EMP0003,J26-01026,20,WC006,23 DOOSAN PUMA 700,2026-01-14T15:52:35+00:00,2026-01-14T16:29:47+00:00,0.62,0.62,0.0,,B,Tool touch-off
L0004103,EMP0009,J26-01026,20,WC006,23 DOOSAN PUMA 700,2026-01-14T16:29:47+00:00,,0.53,0.0,0.16,,A,Run production
L0004104,EMP0008,J26-01026,30,WC-INSP,,2026-01-14T21:25:10.334219+00:00,,1.71,0.0,1.49,,A,Final inspect
L0004105,EMP0007,J26-01027,10,WC-PREP,,2026-01-14T09:34:02.848982+00:00,2026-01-14T10:19:47.681954+00:00,1.8,0.05,1.56,,A,Cut stock
L0004106,EMP0009,J26-01027,20,WC001,102 HAAS VF4,2026-01-14T15:22:19+00:00,2026-01-14T16:49:19+00:00,1.45,1.45,0.0,,A,Setup & fixture
L0004107,EMP0007,J26-01027,20,WC001,102 HAAS VF4,2026-01-14T16:49:19+00:00,2026-01-14T17:07:20+00:00,0.77,0.0,0.3,,A,Adjust offsets
L0004108,EMP0008,J26-01027,30,WC-INSP,,2026-01-15T02:22:55.083992+00:00,2026-01-15T03:52:37.997014+00:00,1.11,0.0,2.4,,A,Pack & label
L0004109,EMP0015,J26-01028,10,WC-PREP,,2026-01-14T10:19:52.512905+00:00,2026-01-14T12:09:29.838357+00:00,2.07,0.1,1.89,,C,
L0004110,EMP0002,J26-01028,20,WC006,23 DOOSAN PUMA 700,2026-01-14T15:22:06+00:00,2026-01-14T16:49:42+00:00,1.46,1.46,0.0,,B,Setup & fixture
L0004111,EMP0015,J26-01028,20,WC006,23 DOOSAN PUMA 700,2026-01-14T16:49:42+00:00,2026-01-14T17:35:39+00:00,0.72,0.0,0.44,,C,Adjust offsets
L0004112,EMP0015,J26-01028,30,WC-INSP,,2026-01-15T01:34:42.256263+00:00,,0.73,0.0,2.37,,C,Final inspect
L0004113,EMP0010,J26-01029,10,WC-PREP,,2026-01-14T10:49:46.023607+00:00,2026-01-14T11:27:26.668294+00:00,0.79,0.17,0.94,,A,
L0004114,EMP0014,J26-01029,20,WC008,41 DMU NLX2500,2026-01-14T16:10:36+00:00,2026-01-14T17:25:00+00:00,1.24,1.24,0.0,,A,Program load
L0004115,EMP0012,J26-01029,20,WC008,41 DMU NLX2500,2026-01-14T17:25:00+00:00,,0.42,0.0,0.19,,A,Adjust offsets
L0004116,EMP0002,J26-01029,30,WC-INSP,,2026-01-15T04:50:06.241182+00:00,,2.13,0.0,2.38,INSPECT,B,Final inspect
L0004117,EMP0008,J26-01030,10,WC-PREP,,2026-01-14T14:08:31.999515+00:00,2026-01-14T16:04:39.725391+00:00,1.44,0.39,2.15,,A,
L0004118,EMP0006,J26-01030,20,WC008,41 DMU NLX2500,2026-01-14T17:31:09+00:00,2026-01-14T17:51:33+00:00,0.34,0.34,0.0,,A,Tool touch-off
L0004119,EMP0009,J26-01030,20,WC008,41 DMU NLX2500,2026-01-14T17:51:33+00:00,,0.72,0.0,0.3,,A,Run production
L0004120,EMP0007,J26-01030,30,WC-INSP,,2026-01-14T19:35:43.862205+00:00,,0.4,0.0,2.6,INSPECT,A,Final inspect
L0004121,EMP0009,J26-01031,10,WC-PREP,,2026-01-14T13:06:41.842429+00:00,2026-01-14T14:29:57.136515+00:00,0.73,0.12,1.45,,A,Deburr edges
L0004122,EMP0013,J26-01031,20,WC006,23 DOOSAN PUMA 700,2026-01-14T17:41:51+00:00,2026-01-14T17:54:27+00:00,0.21,0.21,0.0,,A,Setup & fixture
L0004123,EMP0015,J26-01031,20,WC006,23 DOOSAN PUMA 700,2026-01-14T17:54:27+00:00,2026-01-14T18:17:53+00:00,0.48,0.0,0.3,,C,Run production
L0004124,EMP0009,J26-01031,30,WC-INSP,,2026-01-15T05:34:32.032094+00:00,,2.8,0.0,1.76,,A,Pack & label
L0004125,EMP0001,J26-01032,10,WC-PREP,,2026-01-14T12:58:23.665951+00:00,2026-01-14T14:31:35.477432+00:00,1.41,0.23,1.47,,C,Cut stock
L0004126,EMP0003,J26-01032,20,WC008,41 DMU NLX2500,2026-01-14T17:10:05+00:00,2026-01-14T18:26:53+00:00,1.28,1.28,0.0,,B,Tool touch-off
L0004127,EMP0001,J26-01032,20,WC008,41 DMU NLX2500,2026-01-14T18:26:53+00:00,,1.28,0.0,0.93,,C,Run production
L0004128,EMP0002,J26-01032,30,WC-INSP,,2026-01-15T03:51:28.659932+00:00,,1.89,0.0,1.47,,B,Pack & label
L0004129,EMP0001,J26-01033,10,WC-PREP,,2026-01-14T14:42:18.067227+00:00,2026-01-14T15:15:21.269475+00:00,0.83,0.0,1.79,,C,
L0004130,EMP0004,J26-01033,20,WC006,23 DOOSAN PUMA 700,2026-01-14T17:32:55+00:00,2026-01-14T18:34:07+00:00,1.02,1.02,0.0,,B,Setup & fixture
L0004131,EMP0015,J26-01033,20,WC006,23 DOOSAN PUMA 700,2026-01-14T18:34:07+00:00,,0.73,0.0,0.3,,C,Run production
L0004132,EMP0003,J26-01033,30,WC-INSP,,2026-01-15T01:12:41.288696+00:00,,0.66,0.0,1.39,,B,Pack & label
L0004133,EMP0015,J26-01034,10,WC-PREP,,2026-01-14T13:44:27.904558+00:00,2026-01-14T14:25:57.221057+00:00,2.04,0.12,1.25,,C,
L0004134,EMP0011,J26-01034,20,WC007,24 DOOSAN PUMA 3100L,2026-01-14T18:40:11+00:00,2026-01-14T19:05:23+00:00,0.42,0.42,0.0,,B,Tool touch-off
L0004135,EMP0003,J26-01034,20,WC007,24 DOOSAN PUMA 3100L,2026-01-14T19:05:23+00:00,,5.6,0.0,5.35,,B,In-process check
L0004136,EMP0006,J26-01034,30,WC-INSP,,2026-01-15T06:43:18.991457+00:00,,1.96,0.0,1.72,,A,Final inspect
L0004137,EMP0012,J26-01035,10,WC-PREP,,2026-01-14T14:40:59.809472+00:00,2026-01-14T16:18:04.281380+00:00,1.24,0.37,2.03,MOVE,A,Cut stock
L0004138,EMP0012,J26-01035,20,WC006,23 DOOSAN PUMA 700,2026-01-14T19:18:28+00:00,2026-01-14T19:31:04+00:00,0.21,0.21,0.0,,A,Tool touch-off
L0004139,EMP0003,J26-01035,20,WC006,23 DOOSAN PUMA 700,2026-01-14T19:31:04+00:00,2026-01-14T20:48:38+00:00,1.28,0.0,0.76,,B,Run production
L0004140,EMP0015,J26-01035,30,WC-INSP,,2026-01-15T04:16:34.372828+00:00,2026-01-15T06:31:47.128537+00:00,2.94,0.0,1.55,,C,Pack & label
L0004141,EMP0010,J26-01036,10,WC-PREP,,2026-01-14T15:33:23.831586+00:00,2026-01-14T16:37:47.564113+00:00,1.65,0.03,0.86,MOVE,A,Prep lot
L0004142,EMP0007,J26-01036,20,WC010,66 DMU NLX 2500,2026-01-14T18:08:15+00:00,2026-01-14T19:32:51+00:00,1.41,1.41,0.0,,A,Tool touch-off
L0004143,EMP0012,J26-01036,20,WC010,66 DMU NLX 2500,2026-01-14T19:32:51+00:00,,2.2,0.0,1.65,,A,Run production
L0004144,EMP0014,J26-01036,30,WC-INSP,,2026-01-15T08:39:26.632171+00:00,,2.85,0.0,1.25,INSPECT,A,Pack & label
L0004145,EMP0014,J26-01037,10,WC-PREP,,2026-01-14T13:11:46.265902+00:00,2026-01-14T13:47:36.639461+00:00,2.19,0.05,0.74,,A,
