JobNum,OperSeq,WorkCenterID,OperationDesc,StdSetupHrs,StdRunHrsPerUnit,PlannedStart,PlannedEnd,ActualStart,ActualEnd,Machine,QtyComplete,QtyScrap,SetupHrs,RunHrs,MoveHrs,QueueHrs,Status,SMKO_ClusterID
J26-00905,30,WC-INSP,Inspection & Pack,0.0,0.005,2026-01-13T03:18:57.675839+00:00,2026-01-13T08:06:57.276908+00:00,2026-01-13T14:40:44.177013+00:00,2026-01-13T17:16:31.047679+00:00,,10,0,0.0,1.26,0.01,2.18,Complete,
J26-00906,10,WC-PREP,Material Prep / Cut,0.31,0.0023,2026-01-13T00:15:35.360780+00:00,2026-01-13T00:53:56.985972+00:00,2026-01-13T00:16:26.608171+00:00,2026-01-13T01:21:02.626142+00:00,,28,0,0.06,1.75,0.04,0.8,Complete,
J26-00906,20,WC009,CNC Machining,1.07,0.0272,2026-01-13T01:15:35.360780+00:00,2026-01-13T02:35:18.630958+00:00,2026-01-13T08:05:24+00:00,2026-01-13T09:41:04+00:00,65 DMU NLX 2500,28,0,0.72,0.84,0.12,4.51,Complete,1090
J26-00906,30,WC-INSP,Inspection & Pack,0.0,0.0023,2026-01-13T02:35:18.630958+00:00,2026-01-13T07:06:19.465533+00:00,2026-01-13T19:20:01.843754+00:00,2026-01-13T19:43:08.043449+00:00,,28,0,0.0,1.63,0.03,2.98,Complete,
J26-00907,10,WC-PREP,Material Prep / Cut,0.28,0.0084,2026-01-13T03:40:16.679614+00:00,2026-01-13T04:29:25.973224+00:00,2026-01-13T03:46:15.390367+00:00,2026-01-13T05:08:33.881496+00:00,,10,0,0.04,1.67,0.05,0.67,Complete,
J26-00907,20,WC003,CNC Machining,1.46,0.0569,2026-01-13T04:40:16.679614+00:00,2026-01-13T05:57:46.832795+00:00,2026-01-13T08:34:53+00:00,2026-01-13T09:17:58+00:00,104 DOOSAN DNM6700,10,0,0.61,0.62,0.03,4.53,Complete,258
J26-00907,30,WC-INSP,Inspection & Pack,0.0,0.0056,2026-01-13T05:57:46.832795+00:00,2026-01-13T08:20:15.519121+00:00,2026-01-13T10:14:52.578863+00:00,2026-01-13T12:47:38.756996+00:00,,10,0,0.0,0.76,0.05,0.41,Complete,
J26-00908,10,WC-PREP,Material Prep / Cut,0.21,0.0095,2026-01-13T01:07:36.841724+00:00,2026-01-13T02:46:15.973409+00:00,2026-01-13T01:38:26.385536+00:00,2026-01-13T02:50:53.527115+00:00,,15,0,0.36,1.84,0.1,0.78,Complete,
J26-00908,20,WC006,CNC Machining,0.85,0.0386,2026-01-13T02:07:36.841724+00:00,2026-01-13T02:52:18.354863+00:00,2026-01-13T08:49:52+00:00,2026-01-13T09:53:02+00:00,23 DOOSAN PUMA 700,15,0,0.19,0.6,0.34,0.62,Complete,658
J26-00908,30,WC-INSP,Inspection & Pack,0.0,0.0016,2026-01-13T02:52:18.354863+00:00,2026-01-13T04:57:29.932104+00:00,2026-01-13T11:32:29.623012+00:00,2026-01-13T13:44:42.134554+00:00,,15,0,0.0,2.48,0.0,0.35,Complete,
J26-00909,10,WC-PREP,Material Prep / Cut,0.3,0.0098,2026-01-13T01:57:42.823246+00:00,2026-01-13T03:05:51.837428+00:00,2026-01-13T02:21:39.957854+00:00,2026-01-13T03:47:00.496514+00:00,,3,0,0.12,0.94,0.01,0.43,Complete,
J26-00909,20,WC010,CNC Machining,1.2,0.065,2026-01-13T02:57:42.823246+00:00,2026-01-13T04:02:40.762010+00:00,2026-01-13T08:51:27+00:00,2026-01-13T09:12:46+00:00,66 DMU NLX 2500,3,0,0.73,0.21,0.18,4.59,Complete,1235
J26-00909,30,WC-INSP,Inspection & Pack,0.0,0.0026,2026-01-13T04:02:40.762010+00:00,2026-01-13T08:22:50.938174+00:00,2026-01-13T15:14:24.999189+00:00,2026-01-13T16:44:12.861599+00:00,,3,0,0.0,3.15,0.1,0.56,Complete,
J26-00910,10,WC-PREP,Material Prep / Cut,0.12,0.0091,2026-01-13T04:42:00.743006+00:00,2026-01-13T05:30:55.461847+00:00,2026-01-13T04:47:31.882285+00:00,2026-01-13T06:12:44.081261+00:00,,14,0,0.33,1.71,0.23,0.63,Complete,
J26-00910,20,WC001,CNC Machining,1.5,0.0217,2026-01-13T05:42:00.743006+00:00,2026-01-13T07:17:39.081812+00:00,2026-01-13T09:03:33+00:00,2026-01-13T09:33:48+00:00,102 HAAS VF4,14,0,0.29,0.34,0.33,0.57,Complete,112
J26-00910,30,WC-INSP,Inspection & Pack,0.0,0.0076,2026-01-13T07:17:39.081812+00:00,2026-01-13T08:09:50.925689+00:00,2026-01-13T14:53:46.901485+00:00,2026-01-13T17:52:52.611218+00:00,,14,0,0.0,1.15,0.15,2.21,Complete,
J26-00911,10,WC-PREP,Material Prep / Cut,0.32,0.0048,2026-01-13T05:56:01.576372+00:00,2026-01-13T06:25:12.248554+00:00,2026-01-13T06:29:47.355380+00:00,2026-01-13T07:13:15.109806+00:00,,37,0,0.26,1.94,0.1,0.12,Complete,
J26-00911,20,WC003,CNC Machining,1.52,0.0442,2026-01-13T06:56:01.576372+00:00,2026-01-13T10:00:51.657635+00:00,2026-01-13T09:54:10+00:00,2026-01-13T11:55:45+00:00,104 DOOSAN DNM6700,37,1,0.54,1.74,0.26,5.95,Complete,259
J26-00911,30,WC-INSP,Inspection & Pack,0.0,0.0064,2026-01-13T10:00:51.657635+00:00,2026-01-13T14:43:48.842500+00:00,2026-01-13T22:44:25.021121+00:00,2026-01-13T23:38:53.755166+00:00,,37,0,0.0,2.85,0.16,0.88,Complete,
J26-00912,10,WC-PREP,Material Prep / Cut,0.29,0.0097,2026-01-13T08:09:14.927210+00:00,2026-01-13T08:55:48.332539+00:00,2026-01-13T08:42:03.097554+00:00,2026-01-13T09:20:54.570954+00:00,,4,0,0.32,0.92,0.21,0.65,Complete,
J26-00912,20,WC009,CNC Machining,1.51,0.0447,2026-01-13T09:09:14.927210+00:00,2026-01-13T10:19:39.546380+00:00,2026-01-13T10:32:31+00:00,2026-01-13T10:51:13+00:00,65 DMU NLX 2500,4,0,0.67,0.22,0.33,1.77,Complete,1091
J26-00912,30,WC-INSP,Inspection & Pack,0.0,0.0035,2026-01-13T10:19:39.546380+00:00,2026-01-13T12:42:53.360933+00:00,2026-01-13T22:06:24.217745+00:00,2026-01-13T23:54:58.070073+00:00,,4,0,0.0,0.64,0.01,0.97,Complete,
J26-00913,10,WC-PREP,Material Prep / Cut,0.12,0.0084,2026-01-13T05:32:05.993242+00:00,2026-01-13T07:30:35.906520+00:00,2026-01-13T05:42:58.677203+00:00,2026-01-13T07:42:27.075912+00:00,,9,0,0.02,1.18,0.0,0.83,Complete,
J26-00913,20,WC006,CNC Machining,1.05,0.0556,2026-01-13T06:32:05.993242+00:00,2026-01-13T07:57:27.540779+00:00,2026-01-13T10:33:46+00:00,2026-01-13T11:30:51+00:00,23 DOOSAN PUMA 700,9,0,1.14,0.51,0.29,0.76,Complete,659
J26-00913,30,WC-INSP,Inspection & Pack,0.0,0.0061,2026-01-13T07:57:27.540779+00:00,2026-01-13T11:07:54.797642+00:00,2026-01-13T15:46:07.126261+00:00,2026-01-13T18:34:37.450339+00:00,,9,0,0.0,1.39,0.12,2.31,Complete,
J26-00914,10,WC-PREP,Material Prep / Cut,0.13,0.0023,2026-01-13T05:19:06.968992+00:00,2026-01-13T06:02:01.321192+00:00,2026-01-13T05:23:12.056806+00:00,2026-01-13T06:42:49.535489+00:00,,12,1,0.06,1.06,0.11,0.97,Complete,
J26-00914,20,WC002,CNC Machining,0.51,0.0231,2026-01-13T06:19:06.968992+00:00,2026-01-13T06:18:17.814458+00:00,2026-01-13T10:34:22+00:00,2026-01-13T10:53:38+00:00,103 HAAS VF4,12,0,0.77,0.31,0.07,5.72,Complete,182
J26-00914,30,WC-INSP,Inspection & Pack,0.0,0.0029,2026-01-13T06:18:17.814458+00:00,2026-01-13T09:26:58.807791+00:00,2026-01-13T19:38:11.635698+00:00,2026-01-13T22:30:38.760237+00:00,,12,0,0.0,2.33,0.0,2.99,Complete,
J26-00915,10,WC-PREP,Material Prep / Cut,0.18,0.0095,2026-01-13T07:02:14.743875+00:00,2026-01-13T08:08:21.715399+00:00,2026-01-13T07:35:26.110509+00:00,2026-01-13T08:42:20.787738+00:00,,71,0,0.21,0.58,0.21,0.74,Complete,
J26-00915,20,WC008,CNC Machining,1.34,0.0217,2026-01-13T08:02:14.743875+00:00,2026-01-13T10:23:29.748158+00:00,2026-01-13T10:35:30+00:00,2026-01-13T12:35:56+00:00,41 DMU NLX2500,71,0,0.62,1.6,0.06,3.54,Complete,943
J26-00915,30,WC-INSP,Inspection & Pack,0.0,0.0027,2026-01-13T10:23:29.748158+00:00,2026-01-13T13:44:02.612821+00:00,2026-01-13T18:06:43.328613+00:00,2026-01-13T18:56:50.215196+00:00,,71,0,0.0,1.5,0.1,0.92,Complete,
J26-00916,10,WC-PREP,Material Prep / Cut,0.18,0.0081,2026-01-13T04:21:20.275980+00:00,2026-01-13T05:29:12.556342+00:00,2026-01-13T05:03:01.140714+00:00,2026-01-13T05:41:59.429498+00:00,,38,0,0.07,2.01,0.19,0.27,Complete,
J26-00916,20,WC005,CNC Machining,0.46,0.0614,2026-01-13T05:21:20.275980+00:00,2026-01-13T08:12:41.737820+00:00,2026-01-13T10:35:55+00:00,2026-01-13T13:44:09+00:00,22 DMU NLX 2500 old,38,1,0.85,2.42,0.01,4.17,Complete,477
J26-00916,30,WC-INSP,Inspection & Pack,0.0,0.0044,2026-01-13T08:12:41.737820+00:00,2026-01-13T11:28:35.716743+00:00,2026-01-13T21:00:32.598799+00:00,2026-01-13T22:55:14.682389+00:00,,38,0,0.0,3.06,0.07,1.46,Complete,
J26-00917,10,WC-PREP,Material Prep / Cut,0.27,0.0069,2026-01-13T03:04:10.986556+00:00,2026-01-13T04:10:45.457597+00:00,2026-01-13T03:07:30.284035+00:00,2026-01-13T04:39:44.654253+00:00,,11,0,0.38,0.35,0.2,0.09,Complete,
J26-00917,20,WC010,CNC Machining,1.73,0.0269,2026-01-13T04:04:10.986556+00:00,2026-01-13T05:50:34.265534+00:00,2026-01-13T10:51:14+00:00,2026-01-13T11:38:13+00:00,66 DMU NLX 2500,11,0,0.67,0.33,0.13,4.99,Complete,1236
J26-00917,30,WC-INSP,Inspection & Pack,0.0,0.004,2026-01-13T05:50:34.265534+00:00,2026-01-13T07:19:10.163070+00:00,2026-01-13T21:54:42.449413+00:00,2026-01-13T23:09:41.964693+00:00,,11,0,0.0,1.02,0.03,0.48,Complete,
J26-00918,10,WC-PREP,Material Prep / Cut,0.32,0.0089,2026-01-13T06:12:26.851241+00:00,2026-01-13T07:37:12.295712+00:00,2026-01-13T06:17:04.331754+00:00,2026-01-13T07:37:12.632650+00:00,,7,0,0.37,1.75,0.25,0.78,Complete,
J26-00918,20,WC001,CNC Machining,1.4,0.0569,2026-01-13T07:12:26.851241+00:00,2026-01-13T08:27:01.357755+00:00,2026-01-13T10:57:35+00:00,2026-01-13T11:37:04+00:00,102 HAAS VF4,7,0,0.66,0.43,0.21,1.79,Complete,113
J26-00918,30,WC-INSP,Inspection & Pack,0.0,0.0037,2026-01-13T08:27:01.357755+00:00,2026-01-13T10:25:55.484297+00:00,2026-01-13T21:43:50.931845+00:00,2026-01-14T00:15:15.009242+00:00,,7,0,0.0,0.28,0.17,1.34,Complete,
J26-00919,10,WC-PREP,Material Prep / Cut,0.36,0.0061,2026-01-13T04:36:20.731387+00:00,2026-01-13T05:16:53.106521+00:00,2026-01-13T04:59:32.371251+00:00,2026-01-13T05:39:19.526737+00:00,,3,0,0.14,1.11,0.14,1.11,Complete,
J26-00919,20,WC009,CNC Machining,1.74,0.0617,2026-01-13T05:36:20.731387+00:00,2026-01-13T07:16:07.901181+00:00,2026-01-13T11:08:37+00:00,2026-01-13T11:36:22+00:00,65 DMU NLX 2500,3,0,0.36,0.24,0.36,4.52,Complete,1092
J26-00919,30,WC-INSP,Inspection & Pack,0.0,0.0079,2026-01-13T07:16:07.901181+00:00,2026-01-13T11:59:52.138591+00:00,2026-01-13T11:52:49.369243+00:00,2026-01-13T14:21:15.223921+00:00,,3,0,0.0,2.09,0.06,1.96,Complete,
J26-00920,10,WC-PREP,Material Prep / Cut,0.4,0.0067,2026-01-13T06:02:23.811845+00:00,2026-01-13T07:49:17.069283+00:00,2026-01-13T06:09:24.053817+00:00,2026-01-13T08:35:35.378071+00:00,,7,2,0.19,1.03,0.17,0.25,Complete,
J26-00920,20,WC002,CNC Machining,1.62,0.0303,2026-01-13T07:02:23.811845+00:00,2026-01-13T08:18:17.164109+00:00,2026-01-13T11:09:53+00:00,2026-01-13T11:28:00+00:00,103 HAAS VF4,7,0,0.15,0.25,0.39,5.03,Complete,183
J26-00920,30,WC-INSP,Inspection & Pack,0.0,0.0076,2026-01-13T08:18:17.164109+00:00,2026-01-13T10:13:42.111055+00:00,2026-01-13T12:49:21.198710+00:00,2026-01-13T15:40:07.620203+00:00,,7,0,0.0,0.53,0.02,1.51,Complete,
J26-00921,10,WC-PREP,Material Prep / Cut,0.29,0.0052,2026-01-13T08:38:23.593878+00:00,2026-01-13T08:58:44.455417+00:00,2026-01-13T09:08:21.660717+00:00,2026-01-13T09:10:36.958582+00:00,,8,0,0.23,2.16,0.29,0.37,Complete,
J26-00921,20,WC006,CNC Machining,1.3,0.0358,2026-01-13T09:38:23.593878+00:00,2026-01-13T10:24:45.796117+00:00,2026-01-13T11:48:26+00:00,2026-01-13T12:48:09+00:00,23 DOOSAN PUMA 700,8,0,0.88,0.3,0.17,4.57,Complete,660
J26-00921,30,WC-INSP,Inspection & Pack,0.0,0.0055,2026-01-13T10:24:45.796117+00:00,2026-01-13T11:28:53.774924+00:00,2026-01-13T19:08:17.896932+00:00,2026-01-13T20:46:04.611936+00:00,,8,0,0.0,1.67,0.16,0.42,Complete,
J26-00922,10,WC-PREP,Material Prep / Cut,0.12,0.0057,2026-01-13T05:04:45.574291+00:00,2026-01-13T06:12:24.656801+00:00,2026-01-13T05:25:22.685926+00:00,2026-01-13T06:14:08.041280+00:00,,3,0,0.3,1.16,0.19,0.8,Complete,
J26-00922,20,WC009,CNC Machining,0.9,0.0586,2026-01-13T06:04:45.574291+00:00,2026-01-13T06:46:21.068672+00:00,2026-01-13T11:49:40+00:00,2026-01-13T12:09:12+00:00,65 DMU NLX 2500,3,0,0.45,0.2,0.31,3.09,Complete,1093
J26-00922,30,WC-INSP,Inspection & Pack,0.0,0.0015,2026-01-13T06:46:21.068672+00:00,2026-01-13T08:34:30.259855+00:00,2026-01-13T16:07:57.509409+00:00,2026-01-13T18:38:59.402606+00:00,,3,0,0.0,2.77,0.01,0.29,Complete,
J26-00923,10,WC-PREP,Material Prep / Cut,0.19,0.0076,2026-01-13T09:41:45.121502+00:00,2026-01-13T10:33:26.308032+00:00,2026-01-13T09:59:43.327308+00:00,2026-01-13T10:33:40.794243+00:00,,57,1,0.06,0.58,0.25,0.5,Complete,
J26-00923,20,WC003,CNC Machining,1.55,0.0403,2026-01-13T10:41:45.121502+00:00,2026-01-13T14:30:23.093187+00:00,2026-01-13T12:12:59+00:00,2026-01-13T15:06:01+00:00,104 DOOSAN DNM6700,57,1,1.23,2.36,0.02,1.42,Complete,260
J26-00923,30,WC-INSP,Inspection & Pack,0.0,0.0071,2026-01-13T14:30:23.093187+00:00,2026-01-13T19:05:54.280407+00:00,2026-01-13T15:44:22.314259+00:00,2026-01-13T16:45:20.731649+00:00,,57,0,0.0,0.76,0.03,1.18,Complete,
J26-00924,10,WC-PREP,Material Prep / Cut,0.27,0.009,2026-01-13T05:49:01.471108+00:00,2026-01-13T06:23:07.546379+00:00,2026-01-13T05:52:09.161452+00:00,2026-01-13T06:28:08.942820+00:00,,4,0,0.26,0.64,0.24,1.13,Complete,
J26-00924,20,WC010,CNC Machining,0.36,0.0636,2026-01-13T06:49:01.471108+00:00,2026-01-13T06:58:19.114797+00:00,2026-01-13T12:22:12+00:00,2026-01-13T12:51:09+00:00,66 DMU NLX 2500,4,0,0.19,0.28,0.22,0.7,Complete,1238
J26-00924,30,WC-INSP,Inspection & Pack,0.0,0.0042,2026-01-13T06:58:19.114797+00:00,2026-01-13T11:57:07.333888+00:00,2026-01-14T00:42:40.096583+00:00,2026-01-14T02:16:59.635569+00:00,,4,0,0.0,1.57,0.08,0.29,Complete,
J26-00925,10,WC-PREP,Material Prep / Cut,0.25,0.0057,2026-01-13T06:33:59.620710+00:00,2026-01-13T08:20:15.148399+00:00,2026-01-13T06:47:55.749096+00:00,2026-01-13T09:10:30.557733+00:00,,22,1,0.39,2.16,0.29,1.07,Complete,
J26-00925,20,WC009,CNC Machining,0.86,0.0286,2026-01-13T07:33:59.620710+00:00,2026-01-13T08:35:29.851238+00:00,2026-01-13T12:24:56+00:00,2026-01-13T13:40:39+00:00,65 DMU NLX 2500,22,0,0.3,0.65,0.31,4.41,Complete,1094
J26-00925,30,WC-INSP,Inspection & Pack,0.0,0.0072,2026-01-13T08:35:29.851238+00:00,2026-01-13T12:19:32.375626+00:00,2026-01-13T23:47:10.773213+00:00,2026-01-14T01:16:52.280054+00:00,,22,0,0.0,0.82,0.16,1.28,Complete,
J26-00926,10,WC-PREP,Material Prep / Cut,0.26,0.0031,2026-01-13T06:49:28.096785+00:00,2026-01-13T08:06:59.212217+00:00,2026-01-13T07:10:42.039848+00:00,2026-01-13T08:39:16.856999+00:00,,17,0,0.18,0.58,0.05,1.08,Complete,
J26-00926,20,WC001,CNC Machining,1.01,0.0525,2026-01-13T07:49:28.096785+00:00,2026-01-13T09:05:01.438038+00:00,2026-01-13T12:32:11+00:00,2026-01-13T13:46:57+00:00,102 HAAS VF4,17,0,0.9,0.89,0.26,1.56,Complete,114
J26-00926,30,WC-INSP,Inspection & Pack,0.0,0.0023,2026-01-13T09:05:01.438038+00:00,2026-01-13T11:03:05.288006+00:00,2026-01-13T19:07:58.048086+00:00,2026-01-13T20:11:32.181526+00:00,,17,0,0.0,0.45,0.1,1.35,Complete,
J26-00927,10,WC-PREP,Material Prep / Cut,0.35,0.0028,2026-01-13T09:34:25.534439+00:00,2026-01-13T10:34:02.158522+00:00,2026-01-13T10:07:56.577521+00:00,2026-01-13T11:02:06.561831+00:00,,37,1,0.14,1.64,0.22,0.3,Complete,
J26-00927,20,WC008,CNC Machining,0.6,0.0258,2026-01-13T10:34:25.534439+00:00,2026-01-13T11:47:11.812271+00:00,2026-01-13T12:48:55+00:00,2026-01-13T14:02:08+00:00,41 DMU NLX2500,37,1,0.97,1.12,0.03,1.85,Complete,944
J26-00927,30,WC-INSP,Inspection & Pack,0.0,0.0031,2026-01-13T11:47:11.812271+00:00,2026-01-13T12:43:11.807666+00:00,2026-01-13T15:44:37.365317+00:00,2026-01-13T16:12:11.590030+00:00,,37,0,0.0,1.86,0.11,0.5,Complete,
J26-00928,10,WC-PREP,Material Prep / Cut,0.29,0.0064,2026-01-13T09:13:06.376977+00:00,2026-01-13T10:05:07.469467+00:00,2026-01-13T09:42:23.703370+00:00,2026-01-13T10:44:21.032058+00:00,,6,0,0.1,1.0,0.07,1.02,Complete,
J26-00928,20,WC006,CNC Machining,0.7,0.0492,2026-01-13T10:13:06.376977+00:00,2026-01-13T10:23:51.055277+00:00,2026-01-13T13:01:01+00:00,2026-01-13T13:49:55+00:00,23 DOOSAN PUMA 700,6,0,1.53,0.37,0.24,1.3,Complete,661
J26-00928,30,WC-INSP,Inspection & Pack,0.0,0.0019,2026-01-13T10:23:51.055277+00:00,2026-01-13T11:51:21.097804+00:00,2026-01-14T00:26:28.327740+00:00,2026-01-14T01:55:51.806900+00:00,,6,0,0.0,1.22,0.17,1.48,Complete,
J26-00929,10,WC-PREP,Material Prep / Cut,0.29,0.0028,2026-01-13T11:33:54.708506+00:00,2026-01-13T12:28:38.827223+00:00,2026-01-13T11:57:56.273533+00:00,2026-01-13T13:15:31.209145+00:00,,4,0,0.2,0.44,0.25,0.53,Complete,
J26-00929,20,WC002,CNC Machining,1.79,0.0569,2026-01-13T12:33:54.708506+00:00,2026-01-13T14:00:47.285181+00:00,2026-01-13T13:46:13+00:00,2026-01-13T14:01:13+00:00,103 HAAS VF4,4,0,0.15,0.25,0.24,4.47,Complete,185
J26-00929,30,WC-INSP,Inspection & Pack,0.0,0.0066,2026-01-13T14:00:47.285181+00:00,2026-01-13T17:36:30.477851+00:00,2026-01-13T17:56:31.390823+00:00,2026-01-13T19:35:45.545477+00:00,,4,0,0.0,1.91,0.08,2.13,Complete,
J26-00930,10,WC-PREP,Material Prep / Cut,0.25,0.0046,2026-01-13T12:20:21.731802+00:00,2026-01-13T12:43:49.088313+00:00,2026-01-13T12:38:43.953377+00:00,2026-01-13T13:43:41.342983+00:00,,11,0,0.35,1.0,0.07,1.15,Complete,
J26-00930,20,WC001,CNC Machining,1.02,0.0292,2026-01-13T13:20:21.731802+00:00,2026-01-13T14:27:57.896165+00:00,2026-01-13T13:59:27+00:00,2026-01-13T14:19:12+00:00,102 HAAS VF4,11,0,1.3,0.33,0.32,3.3,Complete,115
J26-00930,30,WC-INSP,Inspection & Pack,0.0,0.0043,2026-01-13T14:27:57.896165+00:00,2026-01-13T15:58:05.096183+00:00,2026-01-14T01:04:16.673433+00:00,2026-01-14T03:58:47.312021+00:00,,11,0,0.0,3.17,0.06,1.85,Complete,
J26-00931,10,WC-PREP,Material Prep / Cut,0.32,0.0026,2026-01-13T07:09:40.765476+00:00,2026-01-13T08:19:32.218087+00:00,2026-01-13T07:37:22.171529+00:00,2026-01-13T08:24:49.800972+00:00,,93,1,0.38,1.78,0.22,1.42,Complete,
J26-00931,20,WC001,CNC Machining,1.06,0.0133,2026-01-13T08:09:40.765476+00:00,2026-01-13T09:54:00.800929+00:00,2026-01-13T14:29:14+00:00,2026-01-13T16:12:54+00:00,102 HAAS VF4,93,2,0.52,1.41,0.19,0.04,Complete,116
J26-00931,30,WC-INSP,Inspection & Pack,0.0,0.0052,2026-01-13T09:54:00.800929+00:00,2026-01-13T11:59:35.178077+00:00,2026-01-14T03:47:45.019296+00:00,2026-01-14T04:05:10.123979+00:00,,93,0,0.0,0.27,0.05,0.32,Complete,
J26-00932,10,WC-PREP,Material Prep / Cut,0.38,0.0021,2026-01-13T11:00:07.660486+00:00,2026-01-13T12:17:33.891711+00:00,2026-01-13T11:30:11.857423+00:00,2026-01-13T13:05:06.350697+00:00,,7,0,0.01,0.63,0.03,0.13,Complete,
J26-00932,20,WC006,CNC Machining,0.28,0.0564,2026-01-13T12:00:07.660486+00:00,2026-01-13T12:17:34.352684+00:00,2026-01-13T14:40:15+00:00,2026-01-13T15:19:33+00:00,23 DOOSAN PUMA 700,7,0,0.51,0.46,0.29,2.55,Complete,663
J26-00932,30,WC-INSP,Inspection & Pack,0.0,0.0018,2026-01-13T12:17:34.352684+00:00,2026-01-13T16:01:33.276732+00:00,2026-01-14T00:01:25.285339+00:00,2026-01-14T01:14:01.669703+00:00,,7,0,0.0,0.54,0.18,0.93,Complete,
J26-00933,10,WC-PREP,Material Prep / Cut,0.13,0.0063,2026-01-13T13:01:56.955194+00:00,2026-01-13T14:46:09.638025+00:00,2026-01-13T13:32:20.815028+00:00,2026-01-13T14:59:54.597849+00:00,,2,1,0.19,0.9,0.27,1.29,Complete,
J26-00933,20,WC006,CNC Machining,0.76,0.0544,2026-01-13T14:01:56.955194+00:00,2026-01-13T14:09:02.230141+00:00,2026-01-13T15:48:42+00:00,2026-01-13T16:02:19+00:00,23 DOOSAN PUMA 700,2,0,0.39,0.17,0.16,4.14,Complete,665
J26-00933,30,WC-INSP,Inspection & Pack,0.0,0.0062,2026-01-13T14:09:02.230141+00:00,2026-01-13T17:36:37.179560+00:00,2026-01-13T18:15:43.282813+00:00,2026-01-13T19:50:54.016530+00:00,,2,0,0.0,2.88,0.19,1.38,Complete,
J26-00934,10,WC-PREP,Material Prep / Cut,0.3,0.0029,2026-01-13T09:01:43.883233+00:00,2026-01-13T10:08:58.622445+00:00,2026-01-13T09:07:50.849821+00:00,2026-01-13T10:30:45.024847+00:00,,65,0,0.25,1.0,0.21,1.15,Complete,
J26-00934,20,WC005,CNC Machining,1.08,0.0131,2026-01-13T10:01:43.883233+00:00,2026-01-13T11:46:55.713493+00:00,2026-01-13T15:53:40+00:00,2026-01-13T17:01:40+00:00,22 DMU NLX 2500 old,65,2,1.21,0.85,0.07,5.52,Complete,478
J26-00934,30,WC-INSP,Inspection & Pack,0.0,0.0074,2026-01-13T11:46:55.713493+00:00,2026-01-13T13:28:42.787237+00:00,2026-01-14T02:28:25.305100+00:00,2026-01-14T04:25:43.255586+00:00,,65,0,0.0,0.46,0.09,1.52,Complete,
J26-00935,10,WC-PREP,Material Prep / Cut,0.19,0.0082,2026-01-13T08:14:52.096395+00:00,2026-01-13T09:28:18.128590+00:00,2026-01-13T08:48:31.946984+00:00,2026-01-13T09:42:04.859830+00:00,,39,0,0.02,1.76,0.23,0.52,Complete,
J26-00935,20,WC008,CNC Machining,0.95,0.0292,2026-01-13T09:14:52.096395+00:00,2026-01-13T11:04:29.257080+00:00,2026-01-13T15:59:51+00:00,2026-01-13T17:30:57+00:00,41 DMU NLX2500,39,0,0.95,1.11,0.08,2.11,Complete,945
J26-00935,30,WC-INSP,Inspection & Pack,0.0,0.0041,2026-01-13T11:04:29.257080+00:00,2026-01-13T13:52:10.750766+00:00,2026-01-13T20:38:55.685230+00:00,2026-01-13T21:53:49.217195+00:00,,39,0,0.0,0.37,0.13,1.33,Complete,
J26-00936,10,WC-PREP,Material Prep / Cut,0.25,0.0034,2026-01-13T08:29:07.611630+00:00,2026-01-13T09:00:11.310014+00:00,2026-01-13T08:45:35.124465+00:00,2026-01-13T09:29:41.671060+00:00,,7,1,0.25,1.01,0.03,1.12,Complete,
J26-00936,20,WC010,CNC Machining,1.43,0.045,2026-01-13T09:29:07.611630+00:00,2026-01-13T10:58:40.103427+00:00,2026-01-13T16:04:40+00:00,2026-01-13T16:44:32+00:00,66 DMU NLX 2500,7,0,0.93,0.37,0.19,0.41,Complete,1239
J26-00936,30,WC-INSP,Inspection & Pack,0.0,0.0038,2026-01-13T10:58:40.103427+00:00,2026-01-13T15:15:09.535360+00:00,2026-01-14T00:37:28.983583+00:00,2026-01-14T01:48:18.045834+00:00,,7,0,0.0,1.22,0.07,0.01,Complete,
J26-00937,10,WC-PREP,Material Prep / Cut,0.1,0.0045,2026-01-13T09:07:08.058270+00:00,2026-01-13T10:26:22.253070+00:00,2026-01-13T09:18:33.215272+00:00,2026-01-13T11:16:45.946662+00:00,,7,1,0.11,0.49,0.06,0.26,Complete,
J26-00937,20,WC006,CNC Machining,1.56,0.0525,2026-01-13T10:07:08.058270+00:00,2026-01-13T11:27:38.545756+00:00,2026-01-13T16:16:04+00:00,2026-01-13T16:42:53+00:00,23 DOOSAN PUMA 700,7,0,0.49,0.38,0.19,1.92,Complete,666
J26-00937,30,WC-INSP,Inspection & Pack,0.0,0.0067,2026-01-13T11:27:38.545756+00:00,2026-01-13T16:14:21.383896+00:00,2026-01-13T23:25:57.299637+00:00,2026-01-14T00:35:46.176650+00:00,,7,0,0.0,0.35,0.05,0.31,Complete,
J26-00938,10,WC-PREP,Material Prep / Cut,0.13,0.0052,2026-01-13T08:54:57.982025+00:00,2026-01-13T10:52:55.130452+00:00,2026-01-13T09:01:41.043040+00:00,2026-01-13T11:09:37.502070+00:00,,37,1,0.39,1.2,0.05,0.82,Complete,
J26-00938,20,WC007,CNC Machining,0.4,0.0553,2026-01-13T09:54:57.982025+00:00,2026-01-13T12:05:29.396237+00:00,2026-01-13T16:16:38+00:00,2026-01-13T18:44:08+00:00,24 DOOSAN PUMA 3100L,37,1,0.5,2.24,0.13,5.57,Complete,797
